,channel_name,subscribers,title,views,post_date,channel_join_date,channel_views,channel_description
1518,Linus Tech Tips,13.7M subscribers,Why is EVERYONE Buying this TV?? - TCL 55S405,4.9M views,3 years ago,,,
1519,Linus Tech Tips,13.7M subscribers,"The $32,000 Mac Pro Killer",4.9M views,1 year ago,,,
1520,Linus Tech Tips,13.7M subscribers,We Replaced his Crappy Laptop with a DREAM PC!! - ROG Rig Reboot 2018,4.9M views,2 years ago,,,
1521,Linus Tech Tips,13.7M subscribers,The Amazing ALL-EBAY Gaming PC,4.9M views,2 years ago,,,
1522,Linus Tech Tips,13.7M subscribers,The Bedroom GAMING Setup - Samsung N650 Panoramic Soundbar Showcase,4.9M views,2 years ago,,,
1523,Linus Tech Tips,13.7M subscribers,The Roast of Linus Sebastian,4.9M views,2 years ago,,,
1524,Linus Tech Tips,13.7M subscribers,Cheap Korean Curved Ultrawide 100Hz Gaming Monitor,4.9M views,4 years ago,,,
1525,Linus Tech Tips,13.7M subscribers,Case Fans - How many should you have?,4.9M views,5 years ago,,,
1526,Linus Tech Tips,13.7M subscribers,Gaming on LEAKED Windows 11,4.9M views,1 month ago,,,
1527,Linus Tech Tips,13.7M subscribers,4K Gaming is Dumb,4.9M views,2 years ago,,,
1528,Linus Tech Tips,13.7M subscribers,Wipe Any PC in 2 Minutes! - Redkey USB,4.9M views,2 years ago,,,
1529,Linus Tech Tips,13.7M subscribers,DIY SSD made of SD Cards!,4.8M views,3 years ago,,,
1530,Linus Tech Tips,13.7M subscribers,We got the Kick-Proof TV from China!,4.8M views,1 year ago,,,
1531,Linus Tech Tips,13.7M subscribers,OnePlus 6 Quality Control REVEALED - Epic Factory Tour,4.8M views,3 years ago,,,
1532,Linus Tech Tips,13.7M subscribers,"The BIGGEST, HEAVIEST, Laptop EVER - $9,000 Acer Predator 21X",4.8M views,4 years ago,,,
1533,Linus Tech Tips,13.7M subscribers,Cheap $25 Gaming Headset Round Up!,4.7M views,3 years ago,,,
1534,Linus Tech Tips,13.7M subscribers,PC Building with my 3 Year Old,4.7M views,5 years ago,,,
1535,Linus Tech Tips,13.7M subscribers,My 91yr Grandpa Meets Google,4.7M views,5 years ago,,,
1536,Linus Tech Tips,13.7M subscribers,Best Laptops for Students.. and anyone on a budget,4.7M views,2 years ago,,,
1537,Linus Tech Tips,13.7M subscribers,I had given up on AMD… until today - Ryzen 9 3900X & Ryzen 7 3700X Review,4.6M views,2 years ago,,,
1538,Linus Tech Tips,13.7M subscribers,Project Zero Cables - The Cleanest Desk Setup EVER,4.6M views,10 months ago,,,
1539,Linus Tech Tips,13.7M subscribers,We Broke the WRONG Record! - RTX Overclocking,4.6M views,2 years ago,,,
1540,Linus Tech Tips,13.7M subscribers,Buying a Gaming PC at Best Buy – How Bad is it?,4.6M views,5 years ago,,,
1541,Linus Tech Tips,13.7M subscribers,BUILDING HIS DREAM PC - ROG Rig Reboot,4.6M views,3 years ago,,,
1542,Linus Tech Tips,13.7M subscribers,We've come a long way...,4.6M views,2 years ago,,,
1543,Linus Tech Tips,13.7M subscribers,This Modular Mouse VIBRATES?? - JamesDonkey 007,4.5M views,4 years ago,,,
1544,Linus Tech Tips,13.7M subscribers,The Greatest Keyboard of All Time.. Reborn,4.5M views,3 years ago,,,
1545,Linus Tech Tips,13.7M subscribers,BIZARRE Intel Core i7 from CHINA for $100!!,4.5M views,2 years ago,,,
1546,Linus Tech Tips,13.7M subscribers,We UPGRADED the $69 Gaming PC and it ROCKS!,4.5M views,2 years ago,,,
1547,Linus Tech Tips,13.7M subscribers,Building a BEAST Gaming Rig with my 3 Year Old....,4.5M views,1 year ago,,,
1548,Linus Tech Tips,13.7M subscribers,Phone Water Cooling is REAL! But does it work?,4.5M views,2 years ago,,,
1549,Linus Tech Tips,13.7M subscribers,This Video Card Costs Over $5000,4.5M views,1 year ago,,,
1550,Linus Tech Tips,13.7M subscribers,RTX 3090 SLI - We Tried so Hard to Love It,4.5M views,9 months ago,,,
1551,Linus Tech Tips,13.7M subscribers,PC Build in a Fridge - Does it Work??,4.4M views,5 years ago,,,
1552,Linus Tech Tips,13.7M subscribers,Water Cooling is DEAD. Meet the THERMOSIPHON!,4.4M views,1 year ago,,,
1553,Linus Tech Tips,13.7M subscribers,"Nvidia, I’m Sorry. GTX 1660 Ti Review",4.4M views,2 years ago,,,
1554,Linus Tech Tips,13.7M subscribers,I’ve Disappointed and Embarrassed Myself.,4.4M views,1 year ago,,,
1555,Linus Tech Tips,13.7M subscribers,Intel Could Take YEARS to Catch Up… - Ryzen 9 3950X Review,4.4M views,1 year ago,,,
1556,Linus Tech Tips,13.7M subscribers,Is 8GB of RAM Enough In 2018?,4.4M views,3 years ago,,,
1557,Linus Tech Tips,13.7M subscribers,This AWFUL Typewriter Keyboard Raised $350K,4.4M views,2 years ago,,,
1558,Linus Tech Tips,13.7M subscribers,We made the SLOWEST BRAND NEW PC!,4.4M views,1 year ago,,,
1559,Linus Tech Tips,13.7M subscribers,"Under $150 Budget Gaming 8 Core CPU, Motherboard & 16GB RAM",4.4M views,5 years ago,,,
1560,Linus Tech Tips,13.7M subscribers,"The ULTIMATE $20,000 Desk PC",4.4M views,5 months ago,,,
1561,Linus Tech Tips,13.7M subscribers,THIS Replaced Every PC in my House!,4.4M views,1 year ago,,,
1562,Linus Tech Tips,13.7M subscribers,Nvidia tried to bury this… Radeon 6000 (RIP RTX 3090),4.4M views,8 months ago,,,
1563,Linus Tech Tips,13.7M subscribers,Is Apple's behavior ILLEGAL?? - iMac Pro Repair Pt. 2,4.4M views,3 years ago,,,
1564,Linus Tech Tips,13.7M subscribers,Highest Airflow PC EVER - SUCCESS!,4.4M views,3 years ago,,,
1565,Linus Tech Tips,13.7M subscribers,Apple’s Pro Display XDR – A PC Guy’s Perspective,4.3M views,1 year ago,,,
1566,Linus Tech Tips,13.7M subscribers,1 Year Airflow Experiment - The Stunning Conclusion,4.3M views,3 years ago,,,
1567,Linus Tech Tips,13.7M subscribers,RTX 3090 8K Gaming - FIRST in the WORLD,4.3M views,9 months ago,,,
1568,Linus Tech Tips,13.7M subscribers,I turned my Diamond Play Button into a Gaming PC,4.3M views,3 months ago,,,
1569,Linus Tech Tips,13.7M subscribers,Intel Space Capsule Unboxing!,4.3M views,6 years ago,,,
1570,Linus Tech Tips,13.7M subscribers,The CHEAPEST 1440P 144Hz Gaming Monitor on Amazon,4.2M views,1 year ago,,,
1571,Linus Tech Tips,13.7M subscribers,LG’s OLED Wallpaper TV – Can we use it as a WINDOW?? Pt.1,4.2M views,3 years ago,,,
1572,Linus Tech Tips,13.7M subscribers,Remember this day… - AMD Ryzen 5000 Series,4.2M views,8 months ago,,,
1573,Linus Tech Tips,13.7M subscribers,$900 Ryzen Gaming Build Guide,4.2M views,1 year ago,,,
1574,Linus Tech Tips,13.7M subscribers,Macs are SLOWER than PCs. Here’s why.,4.2M views,2 years ago,,,
1575,Linus Tech Tips,13.7M subscribers,The Easiest Water Cooled PC (NOT Easy),4.2M views,1 year ago,,,
1576,Linus Tech Tips,13.7M subscribers,64 Core EPYC CPU – HOLY $H!T,4.1M views,1 year ago,,,
1577,Linus Tech Tips,13.7M subscribers,Double your RAM – This Method Actually Works!,4.1M views,3 years ago,,,
1578,Linus Tech Tips,13.7M subscribers,Will More RAM Make your PC Faster?? (2020),4.1M views,1 year ago,,,
1579,Linus Tech Tips,13.7M subscribers,Does 240Hz Matter for Gaming ft. Gav from Slow Mo Guys,4.1M views,2 years ago,,,
1580,Linus Tech Tips,13.7M subscribers,I’ve got a lucky ticket…,4.1M views,8 months ago,,,
1581,Linus Tech Tips,13.7M subscribers,Even Apple doesn't care about the iPhone Xs...,4.1M views,2 years ago,,,
1582,Linus Tech Tips,13.7M subscribers,Do Beats Headphones Still SUCK?,4.1M views,2 years ago,,,
1583,Linus Tech Tips,13.7M subscribers,We Turned LG’s WALLPAPER TV into a WINDOW!,4.1M views,3 years ago,,,
1584,Linus Tech Tips,13.7M subscribers,Intel’s behavior is PATHETIC – Core i9 10980XE Review,4.1M views,1 year ago,,,
1585,Linus Tech Tips,13.7M subscribers,7 Gamers 1 CPU is back! But does it ACTUALLY work!?,4M views,5 years ago,,,
1586,Linus Tech Tips,13.7M subscribers,"Riley's SICK Minimalist Setup - Intel $5,000 Extreme Tech Upgrade",4M views,9 months ago,,,
1587,Linus Tech Tips,13.7M subscribers,"Ultrawide Festival 2015 $10,000 DREAM SETUP - Live Build",4M views,5 years ago,,,
1588,Linus Tech Tips,13.7M subscribers,Can This USB Stick Resurrect Your Old PC?,4M views,2 years ago,,,
1589,Linus Tech Tips,13.7M subscribers,Can static KILL your PC? (ft. Electroboom),4M views,6 months ago,,,
1590,Linus Tech Tips,13.7M subscribers,TERRIBLE $900 Party Trick – Jibo Review,3.9M views,3 years ago,,,
1591,Linus Tech Tips,13.7M subscribers,Are PC Manufacturers Ripping You Off? - $1500 Gaming PC Secret Shopper Part 1,3.9M views,2 years ago,,,
1592,Linus Tech Tips,13.7M subscribers,RTX Finally Has a Reason to Exist: Minecraft!,3.9M views,1 year ago,,,
1593,Linus Tech Tips,13.7M subscribers,I said I wouldn't cry... - Abyss Diana ULTIMATE Audio Experience,3.9M views,1 year ago,,,
1594,Linus Tech Tips,13.7M subscribers,NCIX Bankruptcy Auction - Day 1,3.9M views,3 years ago,,,
1595,Linus Tech Tips,13.7M subscribers,"It's hard to watch, but I can't look away - Threadripper 3990X",3.9M views,1 year ago,,,
1596,Linus Tech Tips,13.7M subscribers,Preparing for 10 GIGABIT Internet! What Could Go Wrong?,3.9M views,2 years ago,,,
1597,Linus Tech Tips,13.7M subscribers,iPhone X Review – Pushing Me to Android,3.9M views,3 years ago,,,
1598,Linus Tech Tips,13.7M subscribers,Can AMD Beat the ULTIMATE Intel Gaming PC?,3.9M views,1 year ago,,,
1599,Linus Tech Tips,13.7M subscribers,Testing Apple’s FORGOTTEN GAME CONSOLE from 1996!,3.9M views,3 years ago,,,
1600,Linus Tech Tips,13.7M subscribers,Philips Hue is a RIPOFF,3.9M views,2 years ago,,,
1601,Linus Tech Tips,13.7M subscribers,The Xbox is OFFICIALLY just a PC now..,3.9M views,2 years ago,,,
1602,Linus Tech Tips,13.7M subscribers,Xbox One X vs. PS4 Pro vs. $500 PC,3.9M views,3 years ago,,,
1603,Linus Tech Tips,13.7M subscribers,Hack any Windows PC in 2 minutes,3.9M views,4 years ago,,,
1604,Linus Tech Tips,13.7M subscribers,How Could They Mess Up This Bad... Again - $1500 PC Secret Shopper 2 Part 1,3.9M views,8 months ago,,,
1605,Linus Tech Tips,13.7M subscribers,Buy THIS Instead - RTX 2070 Review,3.9M views,2 years ago,,,
1606,Linus Tech Tips,,,,,"Nov 24, 2008","4,932,592,261 views","Tech can be complicated; we try to make it easy.

Linus Tech Tips is a passionate team of ""professionally curious"" experts in consumer technology and video production which aims to inform and educate people of all ages through entertaining videos. We create product reviews, step-by-step computer build guides, and a variety of other tech-focused projects.

Schedule:
New videos every Saturday to Thursday @ 10:00am Pacific
Live WAN Show podcasts every Friday @ 5:00pm Pacific"
1607,UrAvgConsumer,3.11M subscribers,iPhone 11 vs iPhone 11 Pro Hands On! - What's the Difference?,8.4M views,1 year ago,,,
1608,UrAvgConsumer,3.11M subscribers,Best Wedding Surprise Ever!,6.4M views,4 years ago,,,
1609,UrAvgConsumer,3.11M subscribers,The ULTIMATE Gamer's Paradise! (Room Tour),5.9M views,4 years ago,,,
1610,UrAvgConsumer,3.11M subscribers,SHOWDOWN: Apple AirPods VS Samsung Galaxy Buds!,4.6M views,2 years ago,,,
1611,UrAvgConsumer,3.11M subscribers,The ULTIMATE Gamer's Paradise 2.0! (Room Tour),4.5M views,3 years ago,,,
1612,UrAvgConsumer,3.11M subscribers,5 MUST HAVE Nintendo Switch Accessories! (2019),3.9M views,2 years ago,,,
1613,UrAvgConsumer,3.11M subscribers,My NEW 4K Home Theater Setup! (2019),3.3M views,1 year ago,,,
1614,UrAvgConsumer,3.11M subscribers,Top 5 Features of PS4!,3.2M views,7 years ago,,,
1615,UrAvgConsumer,3.11M subscribers,SHOWDOWN: Google Home VS Amazon Echo!,3.1M views,4 years ago,,,
1616,UrAvgConsumer,3.11M subscribers,5 MUST HAVE iPhone X Accessories!,2.8M views,3 years ago,,,
1617,UrAvgConsumer,3.11M subscribers,iPhone X - REAL Day in the Life!,2.8M views,3 years ago,,,
1618,UrAvgConsumer,3.11M subscribers,SHOWDOWN: Airpods Pro VS Powerbeats Pro!,2.6M views,1 year ago,,,
1619,UrAvgConsumer,3.11M subscribers,My Top 5 Favorite Earbuds,2.6M views,6 years ago,,,
1620,UrAvgConsumer,3.11M subscribers,Tesla Smart Summon: Does It Actually Work?,2.5M views,1 year ago,,,
1621,UrAvgConsumer,3.11M subscribers,My Massive iPad Pro 2020 Unboxing!,2.5M views,1 year ago,,,
1622,UrAvgConsumer,3.11M subscribers,5 MUST HAVE Nintendo Switch Accessories!,2.3M views,4 years ago,,,
1623,UrAvgConsumer,3.11M subscribers,Top 5 Most Unique Tech of 2018!,2.3M views,2 years ago,,,
1624,UrAvgConsumer,3.11M subscribers,Tech You Can ACTUALLY Afford. Really.,2.1M views,3 years ago,,,
1625,UrAvgConsumer,3.11M subscribers,The Ultimate Retro Desk Setup 2018!,2.1M views,2 years ago,,,
1626,UrAvgConsumer,3.11M subscribers,Teching Out Our Bedroom! (Room Tour 2017),2M views,4 years ago,,,
1627,UrAvgConsumer,3.11M subscribers,Tech You Can ACTUALLY Afford. Seriously.,2M views,2 years ago,,,
1628,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 9.0!,1.9M views,3 years ago,,,
1629,UrAvgConsumer,3.11M subscribers,Massive Back to School Tech Haul! (30 Minute Challenge),1.9M views,2 years ago,,,
1630,UrAvgConsumer,3.11M subscribers,11 MUST HAVE iPhone 11 Accessories!,1.9M views,1 year ago,,,
1631,UrAvgConsumer,3.11M subscribers,iPhone X vs iPhone 8 Hands On - What’s the Difference?,1.9M views,3 years ago,,,
1632,UrAvgConsumer,3.11M subscribers,So I Think I Found Tech Heaven...,1.8M views,3 years ago,,,
1633,UrAvgConsumer,3.11M subscribers,5 MUST HAVE Gaming PC Accessories!,1.8M views,3 years ago,,,
1634,UrAvgConsumer,3.11M subscribers,Is the Nintendo Switch Dope or Nope?,1.8M views,4 years ago,,,
1635,UrAvgConsumer,3.11M subscribers,5 MUST HAVE Xbox One Accessories!,1.8M views,2 years ago,,,
1636,UrAvgConsumer,3.11M subscribers,My Ultimate Tech Man Cave!,1.8M views,1 year ago,,,
1637,UrAvgConsumer,3.11M subscribers,Xbox Series X - The REAL Gameplay!,1.7M views,9 months ago,,,
1638,UrAvgConsumer,3.11M subscribers,My Ultimate 2020 Smart Home Tour!,1.6M views,9 months ago,,,
1639,UrAvgConsumer,3.11M subscribers,Google Home Mini - The Best New Features!,1.6M views,3 years ago,,,
1640,UrAvgConsumer,3.11M subscribers,So I Finally Built My First Gaming PC...,1.6M views,3 years ago,,,
1641,UrAvgConsumer,3.11M subscribers,HP Omen 15 Review (2018) - Everything You Should Know,1.6M views,2 years ago,,,
1642,UrAvgConsumer,3.11M subscribers,Top 5 Awesome Tech Under $100!,1.5M views,4 years ago,,,
1643,UrAvgConsumer,3.11M subscribers,The PS5 REVEAL!,1.5M views,1 year ago,,,
1644,UrAvgConsumer,3.11M subscribers,My Massive iPhone 12 Pro Unboxing!,1.5M views,8 months ago,,,
1645,UrAvgConsumer,3.11M subscribers,Awesome Back to School Tech 2019! (Budget Edition),1.5M views,1 year ago,,,
1646,UrAvgConsumer,3.11M subscribers,Massive Tech Haul! (Under $300 Challenge),1.5M views,4 years ago,,,
1647,UrAvgConsumer,3.11M subscribers,Massive Tech Haul! (Under $500 Challenge),1.5M views,2 years ago,,,
1648,UrAvgConsumer,3.11M subscribers,My Holiday Tech Shopping Haul 2019!,1.5M views,1 year ago,,,
1649,UrAvgConsumer,3.11M subscribers,Samsung Galaxy S10+ AND Galaxy Buds Unboxing!,1.5M views,2 years ago,,,
1650,UrAvgConsumer,3.11M subscribers,What's in my Gadget Backpack 5.0!,1.5M views,4 years ago,,,
1651,UrAvgConsumer,3.11M subscribers,The Tech Survival Kit 2.0 (Must Have!),1.5M views,4 years ago,,,
1652,UrAvgConsumer,3.11M subscribers,iPhone 11 One Month Later - The Good & The Bad,1.4M views,1 year ago,,,
1653,UrAvgConsumer,3.11M subscribers,Xbox One Unboxing,1.4M views,7 years ago,,,
1654,UrAvgConsumer,3.11M subscribers,My Top 5 Favorite Headphones,1.4M views,8 years ago,,,
1655,UrAvgConsumer,3.11M subscribers,So I Tried My First Smart Home Robot...,1.4M views,2 years ago,,,
1656,UrAvgConsumer,3.11M subscribers,5 MUST HAVE PS4 Accessories 2019!,1.3M views,2 years ago,,,
1657,UrAvgConsumer,3.11M subscribers,My Massive PlayStation 5 Unboxing!,1.3M views,8 months ago,,,
1658,UrAvgConsumer,3.11M subscribers,5 MUST HAVE PS4 Accessories 2018!,1.3M views,3 years ago,,,
1659,UrAvgConsumer,3.11M subscribers,iPhone 6 Plus Unboxing!,1.3M views,6 years ago,,,
1660,UrAvgConsumer,3.11M subscribers,The NEW iPhone SE (2020) Is Here!,1.3M views,1 year ago,,,
1661,UrAvgConsumer,3.11M subscribers,"So, I heard you hate Beats...",1.3M views,8 years ago,,,
1662,UrAvgConsumer,3.11M subscribers,Massive Tech Haul! (Under $200 Challenge),1.2M views,3 years ago,,,
1663,UrAvgConsumer,3.11M subscribers,Father's Day Tech Gifts ft. My Dad!,1.2M views,5 years ago,,,
1664,UrAvgConsumer,3.11M subscribers,iPhone 11 Pro Max - REAL Day in the Life Review!,1.2M views,1 year ago,,,
1665,UrAvgConsumer,3.11M subscribers,My Top 5 Favorite Bluetooth Headphones!,1.2M views,5 years ago,,,
1666,UrAvgConsumer,3.11M subscribers,Awesome Back to School Tech! (BUDGET EDITION),1.2M views,4 years ago,,,
1667,UrAvgConsumer,3.11M subscribers,My NEW Home Theater Setup with a 4K Projector!,1.1M views,2 years ago,,,
1668,UrAvgConsumer,3.11M subscribers,MacBook Pro (2016) - REAL Day in the Life!,1.1M views,4 years ago,,,
1669,UrAvgConsumer,3.11M subscribers,What's in my Ultimate Gamer's Backpack?,1.1M views,3 years ago,,,
1670,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 8.0! - Biggest YET!,1.1M views,3 years ago,,,
1671,UrAvgConsumer,3.11M subscribers,My Top 5 Favorite Headphones 5.0!,1.1M views,4 years ago,,,
1672,UrAvgConsumer,3.11M subscribers,iPhone 7 vs 7 Plus - Day in the Life!,1.1M views,4 years ago,,,
1673,UrAvgConsumer,3.11M subscribers,iPhone XR: One Week Later - The Good & The Bad,1.1M views,2 years ago,,,
1674,UrAvgConsumer,3.11M subscribers,How Good is a $600 Laptop?,1.1M views,2 years ago,,,
1675,UrAvgConsumer,3.11M subscribers,So I Ditched My Old Setup For a New One...,1.1M views,3 years ago,,,
1676,UrAvgConsumer,3.11M subscribers,Awesome Back to School Tech 2018! (Budget Edition),1.1M views,2 years ago,,,
1677,UrAvgConsumer,3.11M subscribers,My Beats Headphone Ranking / Purchase Guide,1.1M views,7 years ago,,,
1678,UrAvgConsumer,3.11M subscribers,Is the NEW PS4 Headset Dope or Nope?,1M views,4 years ago,,,
1679,UrAvgConsumer,3.11M subscribers,What's in My Gadget Backpack 3.0!,1M views,6 years ago,,,
1680,UrAvgConsumer,3.11M subscribers,Awesome Back to School Tech 2017! (Budget Edition),1M views,3 years ago,,,
1681,UrAvgConsumer,3.11M subscribers,Awesome Back to School Tech 2019! (Baller Edition),1M views,1 year ago,,,
1682,UrAvgConsumer,3.11M subscribers,NEW iPhone SE (2020) - REAL Day In the Life Review!,1M views,1 year ago,,,
1683,UrAvgConsumer,3.11M subscribers,"Microsoft Told Me to Spend $6,000...",1M views,3 years ago,,,
1684,UrAvgConsumer,3.11M subscribers,Switching from iPhone 7 Plus to Galaxy S8? Impossible?,1M views,4 years ago,,,
1685,UrAvgConsumer,3.11M subscribers,Best Bass Headphones? Sony XB950BT Review!,1M views,5 years ago,,,
1686,UrAvgConsumer,3.11M subscribers,Samsung Galaxy S8 - REAL Day in the Life!,1M views,4 years ago,,,
1687,UrAvgConsumer,3.11M subscribers,What's in my Gadget Backpack 6.0!,1M views,3 years ago,,,
1688,UrAvgConsumer,3.11M subscribers,My Massive iPhone 8 + iPhone 8 Plus Unboxing!,1M views,3 years ago,,,
1689,UrAvgConsumer,3.11M subscribers,Are the NEW Beats Studio3 Wireless Dope or Nope?,1M views,3 years ago,,,
1690,UrAvgConsumer,3.11M subscribers,How Hard is Building a Gaming PC?,1M views,4 years ago,,,
1691,UrAvgConsumer,3.11M subscribers,Teching Out Our Kitchen! (Smart Kitchen Tour 2019),1M views,2 years ago,,,
1692,UrAvgConsumer,3.11M subscribers,Play PS4 on Mac or PC!,1M views,5 years ago,,,
1693,UrAvgConsumer,3.11M subscribers,BEST Black Friday Tech Deals!,1M views,3 years ago,,,
1694,UrAvgConsumer,3.11M subscribers,Top 5 Samsung Galaxy S9 Accessories!,1M views,3 years ago,,,
1695,UrAvgConsumer,3.11M subscribers,My MASSIVE Xbox One X Unboxing!,993K views,3 years ago,,,
1696,UrAvgConsumer,3.11M subscribers,His VS Hers Work from Home Setup! (Desk Tour 2020),989K views,1 year ago,,,
1697,UrAvgConsumer,3.11M subscribers,I Got A Tesla Model S Instead Of My Dream Car.,986K views,2 years ago,,,
1698,UrAvgConsumer,3.11M subscribers,iPhone XR - Real Day in the Life Review!,985K views,2 years ago,,,
1699,UrAvgConsumer,3.11M subscribers,iPhone XS Max - Real Day in the Life Review!,978K views,2 years ago,,,
1700,UrAvgConsumer,3.11M subscribers,Samsung Galaxy Note 10+ - REAL Day in the Life!,977K views,1 year ago,,,
1701,UrAvgConsumer,3.11M subscribers,Awesome Back to School Tech! (BALLER EDITION),962K views,4 years ago,,,
1702,UrAvgConsumer,3.11M subscribers,let's buy TOO MUCH TECH,949K views,1 year ago,,,
1703,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 24.0!,949K views,1 year ago,,,
1704,UrAvgConsumer,3.11M subscribers,Tech You Should ACTUALLY Save For!,948K views,1 year ago,,,
1705,UrAvgConsumer,3.11M subscribers,Teching Out Another YouTuber for the Holidays!,937K views,1 year ago,,,
1706,UrAvgConsumer,3.11M subscribers,My Top 5 Favorite Headphones 2.0,932K views,7 years ago,,,
1707,UrAvgConsumer,3.11M subscribers,Best Way to watch TV? X1!,924K views,5 years ago,,,
1708,UrAvgConsumer,3.11M subscribers,Best Back to School Phone?,920K views,4 years ago,,,
1709,UrAvgConsumer,3.11M subscribers,What's in my Gadget Backpack 7.0!,919K views,2 years ago,,,
1710,UrAvgConsumer,3.11M subscribers,5 MUST HAVE Nintendo Switch Accessories! (2020),919K views,1 year ago,,,
1711,UrAvgConsumer,3.11M subscribers,My Top 5 Favorite Bluetooth Headphones 2.0!,918K views,3 years ago,,,
1712,UrAvgConsumer,3.11M subscribers,Minimalist Desk Setup! (2017),917K views,4 years ago,,,
1713,UrAvgConsumer,3.11M subscribers,SHOWDOWN: Beats X vs JayBird X3!,917K views,4 years ago,,,
1714,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 15.0!,912K views,2 years ago,,,
1715,UrAvgConsumer,3.11M subscribers,My iPhone X Experience - Here's What You Should Know.,907K views,3 years ago,,,
1716,UrAvgConsumer,3.11M subscribers,The Biggest Samsung TVs I've Ever Seen! - CES 2019,906K views,2 years ago,,,
1717,UrAvgConsumer,3.11M subscribers,BEST Black Friday Tech Deals 2019!,899K views,1 year ago,,,
1718,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 32.0!,895K views,1 year ago,,,
1719,UrAvgConsumer,3.11M subscribers,So I Went BACK to Tech Heaven...,889K views,1 year ago,,,
1720,UrAvgConsumer,3.11M subscribers,Xbox Sent Me The BEST Upgrade!,887K views,1 year ago,,,
1721,UrAvgConsumer,3.11M subscribers,My Favorite Tech of the Month - August!,886K views,3 years ago,,,
1722,UrAvgConsumer,3.11M subscribers,iPhone 11 vs 11 Pro Unboxing - All The Green Models!,881K views,1 year ago,,,
1723,UrAvgConsumer,3.11M subscribers,Are the NEW Astro A50s Dope or Nope?,870K views,4 years ago,,,
1724,UrAvgConsumer,3.11M subscribers,Is the New Nintendo 2DS XL Dope or Nope?,866K views,3 years ago,,,
1725,UrAvgConsumer,3.11M subscribers,Samsung Galaxy S10e - The Good & The Bad,864K views,2 years ago,,,
1726,UrAvgConsumer,3.11M subscribers,PowerBeats 2 Wireless Review + Giveaway!,859K views,6 years ago,,,
1727,UrAvgConsumer,3.11M subscribers,Awesome Back to School Tech 2017! (BALLER Edition),858K views,3 years ago,,,
1728,UrAvgConsumer,3.11M subscribers,Oculus Quest 2 Gets Even BETTER!,858K views,4 months ago,,,
1729,UrAvgConsumer,3.11M subscribers,Samsung Galaxy Note 9 - REAL Day in the Life!,858K views,2 years ago,,,
1730,UrAvgConsumer,3.11M subscribers,Beats Studio Wireless Review,851K views,7 years ago,,,
1731,UrAvgConsumer,3.11M subscribers,Apple Watch Series 6 & SE - Unboxing & Hands On!,849K views,10 months ago,,,
1732,UrAvgConsumer,3.11M subscribers,SHOWDOWN: The Best Bluetooth Headphone?,845K views,4 years ago,,,
1733,UrAvgConsumer,3.11M subscribers,Teching Out A Small Space! (Room Tour!),839K views,2 years ago,,,
1734,UrAvgConsumer,3.11M subscribers,iPhone 8 + iPhone 8 Plus - a REAL Day In The Life!,829K views,3 years ago,,,
1735,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 14.0!,828K views,3 years ago,,,
1736,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 22.0!,828K views,2 years ago,,,
1737,UrAvgConsumer,3.11M subscribers,iPhone 6 vs 6 Plus - Day in the Life,825K views,6 years ago,,,
1738,UrAvgConsumer,3.11M subscribers,What's in my Tech Travel Backpack 4.0!,824K views,2 years ago,,,
1739,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 12.0!,822K views,3 years ago,,,
1740,UrAvgConsumer,3.11M subscribers,Samsung Galaxy S9 - Real Day in the Life!,822K views,3 years ago,,,
1741,UrAvgConsumer,3.11M subscribers,Top 10 Tech Life Hacks!,819K views,5 years ago,,,
1742,UrAvgConsumer,3.11M subscribers,Beats by Dre Beatbox Portable Unboxing,808K views,8 years ago,,,
1743,UrAvgConsumer,3.11M subscribers,My Top 5 Favorite Headphones 3.0!,805K views,6 years ago,,,
1744,UrAvgConsumer,3.11M subscribers,North Face Access Pack- Dope or Nope?,804K views,4 years ago,,,
1745,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 20.0!,803K views,2 years ago,,,
1746,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 30.0 (this one is HUGE),793K views,1 year ago,,,
1747,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 10!,790K views,3 years ago,,,
1748,UrAvgConsumer,3.11M subscribers,SHOWDOWN: King of BASS Headphones?,789K views,4 years ago,,,
1749,UrAvgConsumer,3.11M subscribers,Top 5 Awesome Tech Under $50!,788K views,4 years ago,,,
1750,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 16.0!,783K views,2 years ago,,,
1751,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 21.0!,774K views,2 years ago,,,
1752,UrAvgConsumer,3.11M subscribers,My Massive Tech Unboxing 7.0!,769K views,3 years ago,,,
1753,UrAvgConsumer,3.11M subscribers,Xbox Series X Review - Worth it?,768K views,8 months ago,,,
1754,UrAvgConsumer,3.11M subscribers,New Beats Studio Review 2013!,764K views,7 years ago,,,
